id,name,quantity,type_id,waiting_period_id
5082,C304C50,0,10,1
5083,C304C56,0,10,1
5084,C304C63,0,10,1
5085,C304C71,0,10,1
5086,C304C80,0,10,1
5087,C304C90,0,10,1
5088,C304D10,0,10,1
5089,C304D11,0,10,1
5090,C304D13,0,10,1
5091,C205B45,0,10,1
5092,C205B50,0,10,1
5093,C205B56,0,10,1
5094,C205B63,0,10,1
5095,C205B71,0,10,1
5096,C205B80,0,10,1
5097,C205B90,0,10,1
5098,C205C10,0,10,1
5099,C205C11,0,10,1
5100,C205C13,0,10,1
5101,C205C14,0,10,1
5102,C205C16,0,10,1
5103,C205C18,0,10,1
5104,C205C20,0,10,1
5105,C305C22,0,10,1
5106,C305C25,0,10,1
5107,C305C28,0,10,1
5108,C305C32,0,10,1
5109,C305C36,0,10,1
5110,C305C40,0,10,1
5111,C305C45,0,10,1
5112,C305C50,0,10,1
5113,C305C56,0,10,1
5114,C305C63,0,10,1
5115,C305C71,0,10,1
5116,C305C80,0,10,1
5117,C305C90,0,10,1
5118,C305D10,0,10,1
5119,C305D11,0,10,1
5120,C305D13,0,10,1
5121,C305D14,0,10,1
5122,C206B45,0,10,1
5123,C206B50,0,10,1
5124,C206B56,0,10,1
5125,C206B63,0,10,1
5126,C206B71,0,10,1
5127,C206B80,0,10,1
5128,C206B90,0,10,1
5129,C206C10,0,10,1
5130,C206C11,0,10,1
5131,C206C13,0,10,1
5132,C206C14,0,10,1
5133,C206C16,0,10,1
5134,C206C18,0,10,1
5135,C206C20,0,10,1
5136,C206C22,0,10,1
5137,C306C25,0,10,1
5138,C306C28,0,10,1
5139,C306C32,0,10,1
5140,C306C36,0,10,1
5141,C306C40,0,10,1
5142,C306C45,0,10,1
5143,C306C50,0,10,1
5144,C306C56,0,10,1
5145,C306C63,0,10,1
5146,C306C71,0,10,1
5147,C306C80,0,10,1
5148,C306C90,0,10,1
5149,C306D10,0,10,1
5150,C306D11,0,10,1
5151,C306D13,0,10,1
5152,C306D14,0,10,1
5153,C306D16,0,10,1
5154,C207B40,0,10,1
5155,C207B45,0,10,1
5156,C207B50,0,10,1
5157,C207B56,0,10,1
5158,C207B63,0,10,1
5159,C207B71,0,10,1
5160,C207B80,0,10,1
5161,C207B90,0,10,1
5162,C207C10,0,10,1
5163,C207C11,0,10,1
5164,C307C13,0,10,1
5165,C307C14,0,10,1
5166,C307C16,0,10,1
5167,C307C18,0,10,1
5168,C307C20,0,10,1
5169,C307C22,0,10,1
5170,C307C25,0,10,1
5171,C307C28,0,10,1
5172,C307C32,0,10,1
5173,C307C36,0,10,1
5174,C307C40,0,10,1
5175,C307C45,0,10,1
5176,C307C50,0,10,1
5177,C307C56,0,10,1
5178,C307C63,0,10,1
5179,C307C71,0,10,1
5180,C307C80,0,10,1
5181,C307C90,0,10,1
5182,C307D10,0,10,1
5183,C307D11,0,10,1
5184,C307D13,0,10,1
5185,C307D14,0,10,1
5186,C307D16,0,10,1
5187,C307D18,0,10,1
5188,C208B45,0,10,1
5189,C208B50,0,10,1
5190,C208B56,0,10,1
5191,C208B63,0,10,1
5192,C208B71,0,10,1
5193,C208B80,0,10,1
5194,C208B90,0,10,1
5195,C208C10,0,10,1
5196,C208C11,0,10,1
5197,C208C13,0,10,1
5198,C208C14,0,10,1
5199,C208C16,0,10,1
5200,C208C18,0,10,1
5201,C308C20,0,10,1
5202,C308C22,0,10,1
5203,C308C25,0,10,1
5204,C308C28,0,10,1
5205,C308C32,0,10,1
5206,C308C36,0,10,1
5207,C308C40,0,10,1
5208,C308C45,0,10,1
5209,C308C50,0,10,1
5210,C308C56,0,10,1
5211,C308C63,0,10,1
5212,C308C71,0,10,1
5213,C308C80,0,10,1
5214,C308C90,0,10,1
5215,C308D10,0,10,1
5216,C308D11,0,10,1
5217,C308D13,0,10,1
5218,C308D14,0,10,1
5219,C308D16,0,10,1
5220,C308D18,0,10,1
5221,C308D20,0,10,1
5222,C209B40,0,10,1
5223,C209B45,0,10,1
5224,C209B50,0,10,1
5225,C209B56,0,10,1
5226,C209B63,0,10,1
5227,C209B71,0,10,1
5228,C209B80,0,10,1
5229,C209B90,0,10,1
5230,C209C10,0,10,1
5231,C209C11,0,10,1
5232,C209C13,0,10,1
5233,C209C14,0,10,1
5234,C209C16,0,10,1
5235,C209C18,0,10,1
5236,C209C20,0,10,1
5237,C209C22,0,10,1
5238,C209C25,0,10,1
5239,C309C28,0,10,1
5240,C309C32,0,10,1
5241,C309C36,0,10,1
5242,C309C40,0,10,1
5243,C309C45,0,10,1
5244,C309C50,0,10,1
5245,C309C56,0,10,1
5246,C309C63,0,10,1
5247,C309C71,0,10,1
5248,C309C80,0,10,1
5249,C309C90,0,10,1
5250,C309D10,0,10,1
5251,C309D11,0,10,1
5252,C309D13,0,10,1
5253,C309D14,0,10,1
5254,C309D16,0,10,1
5255,C309D18,0,10,1
5256,C309D20,0,10,1
5257,C309D22,0,10,1
5258,C309D25,0,10,1
5259,C309D28,0,10,1
5260,C210B40,0,10,1
5261,C210B45,0,10,1
5262,C210B50,0,10,1
5263,C210B56,0,10,1
5264,C210B63,0,10,1
5265,C210B71,0,10,1
5266,C210B80,0,10,1
5267,C210B90,0,10,1
5268,C210C10,0,10,1
5269,C210C11,0,10,1
5270,C210C13,0,10,1
5271,C210C14,0,10,1
5272,C210C16,0,10,1
5273,C210C18,0,10,1
5274,C210C20,0,10,1
5275,C210C22,0,10,1
5276,C310C25,0,10,1
5277,C310C28,0,10,1
5278,C310C32,0,10,1
5279,C310C36,0,10,1
5280,C310C40,0,10,1
5281,C310C45,0,10,1
5282,C310C50,0,10,1
5283,C310C56,0,10,1
5284,C310C63,0,10,1
5285,C310C71,0,10,1
5286,C310C80,0,10,1
5287,C310C90,0,10,1
5288,C310D10,0,10,1
5289,C310D11,0,10,1
5290,C310D13,0,10,1
5291,C310D14,0,10,1
5292,C310D16,0,10,1
5293,C310D18,0,10,1
5294,C310D20,0,10,1
5295,C310D22,0,10,1
5296,C212B45,0,10,1
5297,C212B50,0,10,1
5298,C212B56,0,10,1
5299,C212B63,0,10,1
5300,C212B71,0,10,1
5301,C212B80,0,10,1
5302,C212B90,0,10,1
5303,C212C10,0,10,1
5304,C212C11,0,10,1
5305,C212C13,0,10,1
5306,C212C14,0,10,1
5307,C212C16,0,10,1
5308,C212C18,0,10,1
5309,C312C20,0,10,1
5310,C312C22,0,10,1
5311,C312C25,0,10,1
5312,C312C28,0,10,1
5313,C312C32,0,10,1
5314,C312C36,0,10,1
5315,C312C40,0,10,1
5316,C312C45,0,10,1
5317,C312C50,0,10,1
5318,C312C56,0,10,1
5319,C312C63,0,10,1
5320,C312C71,0,10,1
5321,C312C80,0,10,1
5322,C312C90,0,10,1
5323,C312D10,0,10,1
5324,C312D11,0,10,1
5325,C312D13,0,10,1
5326,C312D14,0,10,1
5327,C312D16,0,10,1
5328,C312D18,0,10,1
5329,C312D20,0,10,1
5330,C312D22,0,10,1
5331,C312D25,0,10,1
5332,C312D28,0,10,1
5333,C213B40,0,10,1
5334,C213B45,0,10,1
5335,C213B50,0,10,1
5336,C213B56,0,10,1
5337,C213B63,0,10,1
5338,C213B71,0,10,1
5339,C213B80,0,10,1
5340,C213B90,0,10,1
5341,C213C10,0,10,1
5342,C213C11,0,10,1
5343,C213C13,0,10,1
5344,C213C14,0,10,1
5345,C213C16,0,10,1
5346,C213C18,0,10,1
5347,C213C20,0,10,1
5348,C213C22,0,10,1
5349,C313C25,0,10,1
5350,C313C28,0,10,1
5351,C313C32,0,10,1
5352,C313C36,0,10,1
5353,C313C40,0,10,1
5354,C313C45,0,10,1
5355,C313C50,0,10,1
5356,C313C56,0,10,1
5357,C313C63,0,10,1
5358,C313C71,0,10,1
5359,C313C80,0,10,1
5360,C313C90,0,10,1
5361,C313D10,0,10,1
5362,C313D11,0,10,1
5363,C313D13,0,10,1
5364,C313D14,0,10,1
5365,C313D16,0,10,1
5366,C313D18,0,10,1
5367,C313D20,0,10,1
5368,C313D22,0,10,1
5369,C214B40,0,10,1
5370,C214B45,0,10,1
5371,C214B50,0,10,1
5372,C214B56,0,10,1
5373,C214B63,0,10,1
5374,C214B71,0,10,1
5375,C214B80,0,10,1
5376,C214B90,0,10,1
5377,C214C10,0,10,1
5378,C214C11,0,10,1
5379,C214C13,0,10,1
5380,C214C14,0,10,1
5381,C214C16,0,10,1
5382,C214C18,0,10,1
5383,C214C20,0,10,1
5384,C214C22,0,10,1
5385,C214C25,0,10,1
5386,C314C28,0,10,1
5387,C314C32,0,10,1
5388,C314C36,0,10,1
5389,C314C40,0,10,1
5390,C314C45,0,10,1
5391,C314C50,0,10,1
5392,C314C56,0,10,1
5393,C314C63,0,10,1
5394,C314C71,0,10,1
5395,C314C80,0,10,1
5396,C314C90,0,10,1
5397,C314D10,0,10,1
5398,C314D11,0,10,1
5399,C314D13,0,10,1
5400,C314D14,0,10,1
5401,C314D16,0,10,1
5402,C314D18,0,10,1
5403,C314D20,0,10,1
5404,C314D22,0,10,1
5405,C314D25,0,10,1
5406,C314D28,0,10,1
5407,C316C28,0,10,1
5408,C316C32,0,10,1
5409,C316C36,0,10,1
5410,C316C40,0,10,1
5411,C316C45,0,10,1
5412,C316C50,0,10,1
5413,C316C56,0,10,1
5414,C316C63,0,10,1
5415,C316C71,0,10,1
5416,C316C80,0,10,1
5417,C316C90,0,10,1
5418,C316D10,0,10,1
5419,C316D11,0,10,1
5420,C316D13,0,10,1
5421,C316D14,0,10,1
5422,C316D16,0,10,1
5423,C316D18,0,10,1
5424,C316D20,0,10,1
5425,C316D22,0,10,1
5426,C203C201D10,0,10,1
5427,C203C201D11,0,10,1
5428,C203C201D13,0,10,1
5429,C203C201D14,0,10,1
5430,C203C201D16,0,10,1
5431,C203C301D18,0,10,1
5432,C203C301D20,0,10,1
5433,C203C301D22,0,10,1
5434,C303C201D25,0,10,1
5435,C303C201D28,0,10,1
5436,C303C201D32,0,10,1
5437,C303C201D36,0,10,1
5438,C303C201D40,0,10,1
5439,C303C201D45,0,10,1
5440,C303C301D50,0,10,1
5441,C303C301D56,0,10,1
5442,C303C301D63,0,10,1
5443,C303C301D71,0,10,1
5444,C303C301D80,0,10,1
5445,C303C301D90,0,10,1
5446,C303C301Е10,0,10,1
5447,C303C301E11,0,10,1
5448,C303C301E13,0,10,1
5449,C303C301E14,0,10,1
5450,C303C301E16,0,10,1
5451,C303C301E18,0,10,1
5452,C303C301E20,0,10,1
5453,C303C301E22,0,10,1
5454,C303C301E25,0,10,1
5455,C303C301E28,0,10,1
5456,C303C301E32,0,10,1
5457,C303C301E36,0,10,1
5458,C303C301E40,0,10,1
5459,C303C301E45,0,10,1
5460,C303C301E50,0,10,1
5461,C303C301E56,0,10,1
5462,C204C203D10,0,10,1
5463,C204C203D11,0,10,1
5464,C204C203D13,0,10,1
5465,C204C203D14,0,10,1
5466,C204C203D16,0,10,1
5467,C204C203D18,0,10,1
5468,C204C303D20,0,10,1
5469,C204C303D22,0,10,1
5470,C304C203D25,0,10,1
5471,C304C203D28,0,10,1
5472,C304C203D32,0,10,1
5473,C304C203D36,0,10,1
5474,C304C203D40,0,10,1
5475,C304C203D45,0,10,1
5476,C304C203D50,0,10,1
5477,C304C303D56,0,10,1
5478,C304C303D63,0,10,1
5479,C304C303D71,0,10,1
5480,C304C303D80,0,10,1
5481,C304C303D90,0,10,1
5482,C304C303Е10,0,10,1
5483,C304C303E11,0,10,1
5484,C304C303E13,0,10,1
5485,C304C303E14,0,10,1
5486,C304C303E16,0,10,1
5487,C304C303E18,0,10,1
5488,C304C303E20,0,10,1
5489,C304C303E22,0,10,1
5490,C304C303E25,0,10,1
5491,C304C303E28,0,10,1
5492,C304C303E32,0,10,1
5493,C304C303E36,0,10,1
5494,C304C303E40,0,10,1
5495,C304C303E45,0,10,1
5496,C304C303E50,0,10,1
5497,C304C303E56,0,10,1
5498,C304C303E63,0,10,1
5499,C304C303E71,0,10,1
5500,C304C303E80,0,10,1
5501,C205C203D10,0,10,1
5502,C205C203D11,0,10,1
5503,C205C203D13,0,10,1
5504,C205C203D14,0,10,1
5505,C205C203D16,0,10,1
5506,C205C203D18,0,10,1
5507,C205C303D20,0,10,1
5508,C205C303D22,0,10,1
5509,C305C203D25,0,10,1
5510,C305C203D28,0,10,1
5511,C305C203D32,0,10,1
5512,C305C203D36,0,10,1
5513,C305C203D40,0,10,1
5514,C305C203D45,0,10,1
5515,C305C203D50,0,10,1
5516,C305C303D56,0,10,1
5517,C305C303D63,0,10,1
5518,C305C303D71,0,10,1
5519,C305C303D80,0,10,1
5520,C305C303D90,0,10,1
5521,C305C303Е10,0,10,1
5522,C305C303E11,0,10,1
5523,C305C303E13,0,10,1
5524,C305C303E14,0,10,1
5525,C305C303E16,0,10,1
5526,C305C303E18,0,10,1
5527,C305C303E20,0,10,1
5528,C305C303E22,0,10,1
5529,C305C303E25,0,10,1
5530,C305C303E28,0,10,1
5531,C305C303E32,0,10,1
5532,C305C303E36,0,10,1
5533,C305C303E40,0,10,1
5534,C305C303E45,0,10,1
5535,C305C303E50,0,10,1
5536,C305C303E56,0,10,1
5537,C305C303E63,0,10,1
5538,C305C303E71,0,10,1
5539,C305C303E80,0,10,1
5540,C206C203D10,0,10,1
5541,C206C203D11,0,10,1
5542,C206C203D13,0,10,1
5543,C206C203D14,0,10,1
5544,C206C203D16,0,10,1
5545,C206C203D18,0,10,1
5546,C206C303D20,0,10,1
5547,C206C303D22,0,10,1
5548,C306C203D25,0,10,1
5549,C306C203D28,0,10,1
5550,C306C203D32,0,10,1
5551,C306C203D36,0,10,1
5552,C306C203D40,0,10,1
5553,C306C203D45,0,10,1
5554,C306C203D50,0,10,1
5555,C306C303D56,0,10,1
5556,C306C303D63,0,10,1
5557,C306C303D71,0,10,1
5558,C306C303D80,0,10,1
5559,C306C303D90,0,10,1
5560,C306C303Е10,0,10,1
5561,C306C303E11,0,10,1
5562,C306C303E13,0,10,1
5563,C306C303E14,0,10,1
5564,C306C303E16,0,10,1
5565,C306C303E18,0,10,1
5566,C306C303E20,0,10,1
5567,C306C303E22,0,10,1
5568,C306C303E25,0,10,1
5569,C306C303E28,0,10,1
5570,C306C303E32,0,10,1
5571,C306C303E36,0,10,1
5572,C306C303E40,0,10,1
5573,C306C303E45,0,10,1
5574,C306C303E50,0,10,1
5575,C306C303E56,0,10,1
5576,C306C303E63,0,10,1
5577,C306C303E71,0,10,1
5578,C306C303E80,0,10,1
5579,C307C203D10,0,10,1
5580,C307C203D11,0,10,1
5581,C307C203D13,0,10,1
5582,C307C203D14,0,10,1
5583,C307C203D16,0,10,1
5584,C307C203D18,0,10,1
5585,C307C203D25,0,10,1
5586,C307C203D28,0,10,1
5587,C307C203D32,0,10,1
5588,C307C203D36,0,10,1
5589,C307C203D40,0,10,1
5590,C307C203D45,0,10,1
5591,C307C203D50,0,10,1
5592,C307C303D20,0,10,1
5593,C307C303D22,0,10,1
5594,C307C303D56,0,10,1
5595,C307C303D63,0,10,1
5596,C307C303D71,0,10,1
5597,C307C303D80,0,10,1
5598,C307C303D90,0,10,1
5599,C307C303Е10,0,10,1
5600,C307C303E11,0,10,1
5601,C307C303E13,0,10,1
5602,C307C303E14,0,10,1
5603,C307C303E16,0,10,1
5604,C307C303E18,0,10,1
5605,C307C303E20,0,10,1
5606,C307C303E22,0,10,1
5607,C307C303E25,0,10,1
5608,C307C303E28,0,10,1
5609,C307C303E32,0,10,1
5610,C307C303E36,0,10,1
5611,C307C303E40,0,10,1
5612,C307C303E45,0,10,1
5613,C307C303E50,0,10,1
5614,C307C303E56,0,10,1
5615,C307C303E63,0,10,1
5616,C307C303E71,0,10,1
5617,C307C303E80,0,10,1
5618,C208C205D10,0,10,1
5619,C208C205D11,0,10,1
5620,C208C205D13,0,10,1
5621,C208C205D14,0,10,1
5622,C208C205D16,0,10,1
5623,C208C205D18,0,10,1
5624,C208C205D20,0,10,1
5625,C208C205D22,0,10,1
5626,C308C205D25,0,10,1
5627,C308C205D28,0,10,1
5628,C308C205D32,0,10,1
5629,C308C205D36,0,10,1
5630,C308C205D40,0,10,1
5631,C308C205D45,0,10,1
5632,C308C205D50,0,10,1
5633,C308C205D56,0,10,1
5634,C308C205D63,0,10,1
5635,C308C205D71,0,10,1
5636,C308C305D80,0,10,1
5637,C308C305D90,0,10,1
5638,C308C305Е10,0,10,1
5639,C308C305E11,0,10,1
5640,C308C305E13,0,10,1
5641,C308C305E14,0,10,1
5642,C308C305E16,0,10,1
5643,C308C305E18,0,10,1
5644,C308C305E20,0,10,1
5645,C308C305E22,0,10,1
5646,C308C305E25,0,10,1
5647,C308C305E28,0,10,1
5648,C308C305E32,0,10,1
5649,C308C305E36,0,10,1
5650,C308C305E40,0,10,1
5651,C308C305E45,0,10,1
5652,C308C305E50,0,10,1
5653,C308C305E56,0,10,1
5654,C308C305E63,0,10,1
5655,C308C305E71,0,10,1
5656,C308C305E80,0,10,1
5657,C308C305E90,0,10,1
5658,C308C305F10,0,10,1
5659,C308C305F11,0,10,1
5660,C308C305F13,0,10,1
5661,C209C205D10,0,10,1
5662,C209C205D11,0,10,1
5663,C209C205D13,0,10,1
5664,C209C205D14,0,10,1
5665,C209C205D16,0,10,1
5666,C209C205D18,0,10,1
5667,C209C205D20,0,10,1
5668,C209C205D22,0,10,1
5669,C309C205D25,0,10,1
5670,C309C205D28,0,10,1
5671,C309C205D32,0,10,1
5672,C309C205D36,0,10,1
5673,C309C205D40,0,10,1
5674,C309C205D45,0,10,1
5675,C309C205D50,0,10,1
5676,C309C205D56,0,10,1
5677,C309C205D63,0,10,1
5678,C309C205D71,0,10,1
5679,C309C305D80,0,10,1
5680,C309C305D90,0,10,1
5681,C309C305Е10,0,10,1
5682,C309C305E11,0,10,1
5683,C309C305E13,0,10,1
5684,C309C305E14,0,10,1
5685,C309C305E16,0,10,1
5686,C309C305E18,0,10,1
5687,C309C305E20,0,10,1
5688,C309C305E22,0,10,1
5689,C309C305E25,0,10,1
5690,C309C305E28,0,10,1
5691,C309C305E32,0,10,1
5692,C309C305E36,0,10,1
5693,C309C305E40,0,10,1
5694,C309C305E45,0,10,1
5695,C309C305E50,0,10,1
5696,C309C305E56,0,10,1
5697,C309C305E63,0,10,1
5698,C309C305E71,0,10,1
5699,C309C305E80,0,10,1
5700,C309C305E90,0,10,1
5701,C309C305F10,0,10,1
5702,C309C305F11,0,10,1
5703,C309C305F13,0,10,1
5704,C210C207D10,0,10,1
5705,C210C207D11,0,10,1
5706,C210C207D13,0,10,1
5707,C210C207D14,0,10,1
5708,C210C307D16,0,10,1
5709,C210C307D18,0,10,1
5710,C210C307D20,0,10,1
5711,C210C307D22,0,10,1
5712,C310C207D25,0,10,1
5713,C310C207D28,0,10,1
5714,C310C207D32,0,10,1
5715,C310C207D36,0,10,1
5716,C310C207D40,0,10,1
5717,C310C307D45,0,10,1
5718,C310C307D50,0,10,1
5719,C310C307D56,0,10,1
5720,C310C307D63,0,10,1
5721,C310C307D71,0,10,1
5722,C310C307D80,0,10,1
5723,C310C307D90,0,10,1
5724,C310C307Е10,0,10,1
5725,C310C307E11,0,10,1
5726,C310C307E13,0,10,1
5727,C310C307E14,0,10,1
5728,C310C307E16,0,10,1
5729,C310C307E18,0,10,1
5730,C310C307E20,0,10,1
5731,C310C307E22,0,10,1
5732,C310C307E25,0,10,1
5733,C310C307E28,0,10,1
5734,C310C307E32,0,10,1
5735,C310C307E36,0,10,1
5736,C310C307E40,0,10,1
5737,C310C307E45,0,10,1
5738,C310C307E50,0,10,1
5739,C310C307E56,0,10,1
5740,C310C307E63,0,10,1
5741,C310C307E71,0,10,1
5742,C310C307E80,0,10,1
5743,C310C307E90,0,10,1
5744,C310C307F10,0,10,1
5745,C310C307F11,0,10,1
5746,C310C307F13,0,10,1
5747,C310C307F14,0,10,1
5748,C310C307F16,0,10,1
5749,C213C207D10,0,10,1
5750,C213C207D11,0,10,1
5751,C213C207D13,0,10,1
5752,C213C207D14,0,10,1
5753,C213C307D16,0,10,1
5754,C213C307D18,0,10,1
5755,C213C307D20,0,10,1
5756,C213C307D22,0,10,1
5757,C313C207D25,0,10,1
5758,C313C207D28,0,10,1
5759,C313C207D32,0,10,1
5760,C313C207D36,0,10,1
5761,C313C207D40,0,10,1
5762,C313C307D45,0,10,1
5763,C313C307D50,0,10,1
5764,C313C307D56,0,10,1
5765,C313C307D63,0,10,1
5766,C313C307D71,0,10,1
5767,C313C307D80,0,10,1
5768,C313C307D90,0,10,1
5769,C313C307Е10,0,10,1
5770,C313C307E11,0,10,1
5771,C313C307E13,0,10,1
5772,C313C307E14,0,10,1
5773,C313C307E16,0,10,1
5774,C313C307E18,0,10,1
5775,C313C307E20,0,10,1
5776,C313C307E22,0,10,1
5777,C313C307E25,0,10,1
5778,C313C307E28,0,10,1
5779,C313C307E32,0,10,1
5780,C313C307E36,0,10,1
5781,C313C307E40,0,10,1
5782,C313C307E45,0,10,1
5783,C313C307E50,0,10,1
5784,C313C307E56,0,10,1
5785,C313C307E63,0,10,1
5786,C313C307E71,0,10,1
5787,C313C307E80,0,10,1
5788,C313C307E90,0,10,1
5789,C313C307F10,0,10,1
5790,C313C307F11,0,10,1
5791,C313C307F13,0,10,1
5792,C313C307F14,0,10,1
5793,C313C307F16,0,10,1
5794,C214C208D10,0,10,1
5795,C214C208D11,0,10,1
5796,C214C208D13,0,10,1
5797,C214C208D14,0,10,1
5798,C214C208D16,0,10,1
5799,C214C208D18,0,10,1
5800,C214C208D20,0,10,1
5801,C214C208D22,0,10,1
5802,C314C207D25,0,10,1
5803,C314C207D28,0,10,1
5804,C314C207D32,0,10,1
5805,C314C207D36,0,10,1
5806,C314C207D40,0,10,1
5807,C314C307D45,0,10,1
5808,C314C307D50,0,10,1
5809,C314C307D56,0,10,1
5810,C314C307D63,0,10,1
5811,C314C307D71,0,10,1
5812,C314C307D80,0,10,1
5813,C314C307D90,0,10,1
5814,C314C307Е10,0,10,1
5815,C314C307E11,0,10,1
5816,C314C307E13,0,10,1
5817,C314C307E14,0,10,1
5818,C314C307E16,0,10,1
5819,C314C307E18,0,10,1
5820,C314C307E20,0,10,1
5821,C314C307E22,0,10,1
5822,C314C307E25,0,10,1
5823,C314C307E28,0,10,1
5824,C314C307E32,0,10,1
5825,C314C307E36,0,10,1
5826,C314C307E40,0,10,1
5827,C314C307E45,0,10,1
5828,C314C307E50,0,10,1
5829,C314C307E56,0,10,1
5830,C314C307E63,0,10,1
5831,C314C307E71,0,10,1
5832,C314C307E80,0,10,1
5833,C314C307E90,0,10,1
5834,C314C307F10,0,10,1
5835,C314C307F11,0,10,1
5836,C314C307F13,0,10,1
5837,C314C307F14,0,10,1
5838,C314C307F16,0,10,1
5839,C216C210D10,0,10,1
5840,C216C210D11,0,10,1
5841,C216C210D13,0,10,1
5842,C216C210D14,0,10,1
5843,C216C210D16,0,10,1
5844,C216C210D18,0,10,1
5845,C216C210D20,0,10,1
5846,C216C210D22,0,10,1
5847,C316C209D25,0,10,1
5848,C316C209D28,0,10,1
5849,C316C209D32,0,10,1
5850,C316C209D36,0,10,1
5851,C316C209D40,0,10,1
5852,C316C209D45,0,10,1
5853,C316C209D50,0,10,1
5854,C316C209D56,0,10,1
5855,C316C209D63,0,10,1
5856,C316C209D71,0,10,1
5857,C316C209D80,0,10,1
5858,C316C209D90,0,10,1
5859,C316C309Е10,0,10,1
5860,C316C309E11,0,10,1
5861,C316C309E13,0,10,1
5862,C316C309E14,0,10,1
5863,C316C309E16,0,10,1
5864,C316C309E18,0,10,1
5865,C316C309E20,0,10,1
5866,C316C309E22,0,10,1
5867,C316C309E25,0,10,1
5868,C316C309E28,0,10,1
5869,C316C309E32,0,10,1
5870,C316C309E36,0,10,1
5871,C316C309E40,0,10,1
5872,C316C309E45,0,10,1
5873,C316C309E50,0,10,1
5874,C316C309E56,0,10,1
5875,C316C309E63,0,10,1
5876,C316C309E71,0,10,1
5877,C316C309E80,0,10,1
5878,C316C309E90,0,10,1
5879,C316C309F10,0,10,1
5880,C316C309F11,0,10,1
5881,C316C309F13,0,10,1
5882,C316C309F14,0,10,1
5883,C316C309F16,0,10,1
5884,C316C309F18,0,10,1
5885,S203B71,0,10,1
5886,S203B80,0,10,1
5887,S203B90,0,10,1
5888,S203C10,0,10,1
5889,S203C11,0,10,1
5890,S203C13,0,10,1
5891,S203C14,0,10,1
5892,S203C16,0,10,1
5893,S203C18,0,10,1
5894,S203C20,0,10,1
5895,S203C22,0,10,1
5896,S203C25,0,10,1
5897,S203C28,0,10,1
5898,S203C32,0,10,1
5899,S203C36,0,10,1
5900,S203C40,0,10,1
5901,S203C45,0,10,1
5902,S203C50,0,10,1
5903,S203C56,0,10,1
5904,S203C63,0,10,1
5905,S203C71,0,10,1
5906,S203C80,0,10,1
5907,S203C90,0,10,1
5908,S203D10,0,10,1
5909,S203D11,0,10,1
5910,S203D13,0,10,1
5911,S203D14,0,10,1
5912,S203D16,0,10,1
5913,S203D18,0,10,1
5914,S204B71,0,10,1
5915,S204B80,0,10,1
5916,S204B90,0,10,1
5917,S204C10,0,10,1
5918,S204C11,0,10,1
5919,S204C13,0,10,1
5920,S204C14,0,10,1
5921,S204C16,0,10,1
5922,S204C18,0,10,1
5923,S204C20,0,10,1
5924,S204C22,0,10,1
5925,S204C25,0,10,1
5926,S204C28,0,10,1
5927,S204C32,0,10,1
5928,S204C36,0,10,1
5929,S204C40,0,10,1
5930,S204C45,0,10,1
5931,S204C50,0,10,1
5932,S204C56,0,10,1
5933,S204C63,0,10,1
5934,S204C71,0,10,1
5935,S204C80,0,10,1
5936,S204C90,0,10,1
5937,S204D10,0,10,1
5938,S204D11,0,10,1
5939,S204D13,0,10,1
5940,S204D14,0,10,1
5941,S204D16,0,10,1
5942,S204D18,0,10,1
5943,S204D20,0,10,1
5944,S204D22,0,10,1
5945,S205B80,0,10,1
5946,S205B90,0,10,1
5947,S205C10,0,10,1
5948,S205C11,0,10,1
5949,S205C13,0,10,1
5950,S205C14,0,10,1
5951,S205C16,0,10,1
5952,S205C18,0,10,1
5953,S205C20,0,10,1
5954,S205C22,0,10,1
5955,S205C25,0,10,1
5956,S205C28,0,10,1
5957,S205C32,0,10,1
5958,S205C36,0,10,1
5959,S205C40,0,10,1
5960,S205C45,0,10,1
5961,S205C50,0,10,1
5962,S205C56,0,10,1
5963,S205C63,0,10,1
5964,S205C71,0,10,1
5965,S205C80,0,10,1
5966,S205C90,0,10,1
5967,S205D10,0,10,1
5968,S205D11,0,10,1
5969,S205D13,0,10,1
5970,S205D14,0,10,1
5971,S205D16,0,10,1
5972,S205D18,0,10,1
5973,S205D20,0,10,1
5974,S205D22,0,10,1
5975,S206B71,0,10,1
5976,S206B80,0,10,1
5977,S206B90,0,10,1
5978,S206C10,0,10,1
5979,S206C11,0,10,1
5980,S206C13,0,10,1
5981,S206C14,0,10,1
5982,S206C16,0,10,1
5983,S206C18,0,10,1
5984,S206C20,0,10,1
5985,S206C22,0,10,1
5986,S206C25,0,10,1
5987,S206C28,0,10,1
5988,S206C32,0,10,1
5989,S206C36,0,10,1
5990,S206C40,0,10,1
5991,S206C45,0,10,1
5992,S206C50,0,10,1
5993,S206C56,0,10,1
5994,S206C63,0,10,1
5995,S206C71,0,10,1
5996,S206C80,0,10,1
5997,S206C90,0,10,1
5998,S206D10,0,10,1
5999,S206D11,0,10,1
6000,S206D13,0,10,1
6001,S206D14,0,10,1
6002,S206D16,0,10,1
6003,S206D18,0,10,1
6004,S206D20,0,10,1
6005,S206D22,0,10,1
6006,S206D25,0,10,1
6007,S206D28,0,10,1
6008,S206D32,0,10,1
6009,S207B80,0,10,1
6010,S207B90,0,10,1
6011,S207C10,0,10,1
6012,S207C11,0,10,1
6013,S207C13,0,10,1
